Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2019-05-23 00:00:00-04:00,171.3496833405553,171.42629163512805,169.6260332415131,170.68894958496094,45351300,0.0,0.0,0.0
2019-05-24 00:00:00-04:00,171.60827774945867,172.2211296489267,170.39214451042892,170.60281372070312,25903300,0.0,0.0,0.0
2019-05-28 00:00:00-04:00,171.08159655731112,172.0391785177418,169.94207168655205,169.9612274169922,24763800,0.0,0.0,0.0
2019-05-29 00:00:00-04:00,168.90785564797758,169.49198113919002,167.66299636702038,168.56312561035156,42178800,0.0,0.0,0.0
2019-05-30 00:00:00-04:00,169.01319258970312,169.75053468826593,168.31416194671036,169.27174377441406,30354800,0.0,0.0,0.0
2019-05-31 00:00:00-04:00,167.27999653257683,167.8545369471555,166.49477230431563,166.57138061523438,45446200,0.0,0.0,0.0
2019-06-03 00:00:00-04:00,166.12129953607695,166.57136418612092,162.08988802594664,162.90382385253906,75842300,0.0,0.0,0.0
2019-06-04 00:00:00-04:00,164.73276091174398,167.54805314389395,164.10075355115205,167.4906005859375,47797800,0.0,0.0,0.0
2019-06-05 00:00:00-04:00,169.0897894682284,169.11851575219606,166.98311251188238,168.73548889160156,34412700,0.0,0.0,0.0
2019-06-06 00:00:00-04:00,169.02274980909164,170.48784872093427,168.27583721134985,170.0760955810547,29913200,0.0,0.0,0.0
2019-06-07 00:00:00-04:00,170.98582712495121,174.05967155008412,170.7655873722285,173.36062622070312,45888300,0.0,0.0,0.0
2019-06-10 00:00:00-04:00,174.51930091082852,177.0090196902493,174.48100406398615,175.38111877441406,41385300,0.0,0.0,0.0
2019-06-11 00:00:00-04:00,177.21008797355455,177.53566228320085,175.02680260886697,175.62049865722656,41260300,0.0,0.0,0.0
2019-06-12 00:00:00-04:00,175.14174285247813,175.50562869003537,174.27992489268053,174.60549926757812,27758100,0.0,0.0,0.0
2019-06-13 00:00:00-04:00,175.33322986571977,176.07055731644573,174.9884998402555,175.6396484375,23715800,0.0,0.0,0.0
2019-06-14 00:00:00-04:00,174.73951412570332,175.34279530554207,174.22242640836868,174.89273071289062,22844100,0.0,0.0,0.0
2019-06-17 00:00:00-04:00,175.2757413267218,176.43442156908745,175.084227916254,175.94606018066406,20379500,0.0,0.0,0.0
2019-06-18 00:00:00-04:00,178.02406242234395,179.75728340028027,177.5644125696722,178.5028533935547,48177300,0.0,0.0,0.0
2019-06-19 00:00:00-04:00,178.74220212285192,179.57529351914118,177.69844158541463,179.17311096191406,31672900,0.0,0.0,0.0
2019-06-20 00:00:00-04:00,181.67241642386563,181.7107132659789,179.22100940554134,180.83932495117188,40922000,0.0,0.0,0.0
2019-06-21 00:00:00-04:00,180.62869586781926,181.72033875448636,180.18820172232054,180.5712432861328,39980400,0.0,0.0,0.0
2019-06-24 00:00:00-04:00,180.932049272024,181.11439442299684,180.48098957556837,180.57696533203125,19375200,0.416,0.0,0.0
2019-06-25 00:00:00-04:00,180.45219979978086,180.55776727436537,177.20841252967918,177.4771270751953,33921100,0.0,0.0,0.0
2019-06-26 00:00:00-04:00,178.65757357178248,179.7804196710262,178.0145769838657,178.30247497558594,22595700,0.0,0.0,0.0
2019-06-27 00:00:00-04:00,178.94548994154562,179.4061413817557,178.49443021997803,178.98387145996094,19709200,0.0,0.0,0.0
2019-06-28 00:00:00-04:00,179.41571620149824,179.6076530631871,178.5711910812985,179.2141876220703,21179200,0.0,0.0,0.0
2019-07-01 00:00:00-04:00,182.64992264614966,182.8898473986942,180.78810422338893,181.63262939453125,31025600,0.0,0.0,0.0
2019-07-02 00:00:00-04:00,181.57509346757502,182.37164559486305,181.0568623207307,182.35244750976562,18035800,0.0,0.0,0.0
2019-07-03 00:00:00-04:00,182.81305092572276,183.72476196289062,182.62109942834576,183.72476196289062,15792100,0.0,0.0,0.0
2019-07-05 00:00:00-04:00,182.4675578887262,183.68636495714787,181.7573754257051,183.35047912597656,21415600,0.0,0.0,0.0
2019-07-08 00:00:00-04:00,182.1604752793452,182.21805487962766,181.31593542494798,182.06451416015625,17598800,0.0,0.0,0.0
2019-07-09 00:00:00-04:00,181.20076257239893,183.2065299316288,181.0472072206512,182.97621154785156,19193500,0.0,0.0,0.0
2019-07-10 00:00:00-04:00,184.08946895386526,185.30827613860768,183.75356844679305,184.7996368408203,28374500,0.0,0.0,0.0
2019-07-11 00:00:00-04:00,185.07794610259003,185.54818921028158,184.0798510062385,184.66526794433594,23736100,0.0,0.0,0.0
2019-07-12 00:00:00-04:00,184.8668066194879,185.7401215025194,184.69405320004824,185.73052978515625,20211900,0.0,0.0,0.0
2019-07-15 00:00:00-04:00,186.16242969040874,186.36397294726976,185.64419861309608,186.32557678222656,15606100,0.0,0.0,0.0
2019-07-16 00:00:00-04:00,186.0952099754642,186.26794874170096,184.79961065331852,185.36582946777344,20190900,0.0,0.0,0.0
2019-07-17 00:00:00-04:00,185.36582780387624,185.69213654357637,184.43491874393203,184.45411682128906,16765100,0.0,0.0,0.0
2019-07-18 00:00:00-04:00,183.58080345806272,185.02035186546527,183.0049928814079,184.66526794433594,28877000,0.0,0.0,0.0
